task_id,seed,condition,a_cards,a_write_linked_cards,b_candidates,b_material_decisions,db_transition,exact_transition,c0_db_match,treatment_db_match,c0_exact_mutation,treatment_exact_mutation,treatment_diagnostics,attributionsstaerke,attributionsbegruendung
8,976306,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
8,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
8,976306,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976301,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976301,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976301,C3_COMBINED_INTERVENTION,2,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976302,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976302,C3_COMBINED_INTERVENTION,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976303,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976303,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976304,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976304,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976304,C3_COMBINED_INTERVENTION,2,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976305,C1_SEMANTIC_SUPPORT,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""8384507844"", ""new_item_id"": ""9083642334"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W6390527"", ""payment_method_id"": ""paypal_7644869""}, ""expected"": {""item_id"": ""8384507844"", ""new_item_id"": ""7624783998"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W6390527"", ""payment_method_id"": ""paypal_7644869""}, ""kind"": ""wrong_parameter""}]",,
9,976305,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976305,C3_COMBINED_INTERVENTION,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976306,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
9,976306,C3_COMBINED_INTERVENTION,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976301,C1_SEMANTIC_SUPPORT,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976301,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976301,C3_COMBINED_INTERVENTION,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976302,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976302,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976302,C3_COMBINED_INTERVENTION,1,1,1,1,stable_pass,stable_pass,1,1,1,1,[],,
10,976303,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976303,C3_COMBINED_INTERVENTION,2,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976304,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976304,C3_COMBINED_INTERVENTION,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976305,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976305,C2_PREWRITE_CONTROL,0,0,1,1,stable_pass,stable_pass,1,1,1,1,[],,
10,976305,C3_COMBINED_INTERVENTION,1,1,1,1,stable_pass,stable_pass,1,1,1,1,[],,
10,976306,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
10,976306,C3_COMBINED_INTERVENTION,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976301,C1_SEMANTIC_SUPPORT,3,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976301,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976301,C3_COMBINED_INTERVENTION,1,1,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
11,976302,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976302,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
11,976302,C3_COMBINED_INTERVENTION,3,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976303,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976303,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976303,C3_COMBINED_INTERVENTION,3,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976304,C1_SEMANTIC_SUPPORT,3,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976304,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976304,C3_COMBINED_INTERVENTION,1,1,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
11,976305,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976305,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976305,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976306,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
11,976306,C2_PREWRITE_CONTROL,0,0,2,2,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
11,976306,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976301,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976301,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976301,C3_COMBINED_INTERVENTION,5,2,2,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
12,976302,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976302,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976302,C3_COMBINED_INTERVENTION,2,1,1,1,stable_pass,stable_pass,1,1,1,1,[],,
12,976303,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976303,C3_COMBINED_INTERVENTION,3,1,1,1,stable_pass,stable_pass,1,1,1,1,[],,
12,976304,C1_SEMANTIC_SUPPORT,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976304,C3_COMBINED_INTERVENTION,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976305,C1_SEMANTIC_SUPPORT,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976305,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976305,C3_COMBINED_INTERVENTION,2,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976306,C1_SEMANTIC_SUPPORT,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
12,976306,C3_COMBINED_INTERVENTION,3,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976301,C1_SEMANTIC_SUPPORT,5,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976301,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976301,C3_COMBINED_INTERVENTION,4,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976302,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976302,C3_COMBINED_INTERVENTION,2,1,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
13,976303,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976303,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976303,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976304,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976304,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976304,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976305,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976305,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976305,C3_COMBINED_INTERVENTION,3,1,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
13,976306,C1_SEMANTIC_SUPPORT,5,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
13,976306,C3_COMBINED_INTERVENTION,5,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
14,976301,C1_SEMANTIC_SUPPORT,5,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""wrong_target""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
14,976301,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
14,976301,C3_COMBINED_INTERVENTION,5,2,2,0,saved,saved,0,1,0,1,[],,
14,976302,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
14,976302,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
14,976302,C3_COMBINED_INTERVENTION,4,2,2,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
14,976303,C1_SEMANTIC_SUPPORT,6,2,0,0,saved,saved,0,1,0,1,[],,
14,976303,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1421289881"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""kind"": ""missing_effect""}]",,
14,976303,C3_COMBINED_INTERVENTION,4,2,2,0,saved,saved,0,1,0,1,[],,
14,976304,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
14,976304,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
14,976304,C3_COMBINED_INTERVENTION,5,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
14,976305,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
14,976305,C2_PREWRITE_CONTROL,0,0,2,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}]",,
14,976305,C3_COMBINED_INTERVENTION,5,2,2,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
14,976306,C1_SEMANTIC_SUPPORT,5,2,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""4579334072"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""4947717507"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""6117189161"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W5490111"", ""payment_method_id"": ""credit_card_3124723""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
14,976306,C2_PREWRITE_CONTROL,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""5796612084"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7387996"", ""payment_method_id"": ""paypal_9497703""}, ""kind"": ""missing_effect""}]",,
14,976306,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976301,C1_SEMANTIC_SUPPORT,2,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976301,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976301,C3_COMBINED_INTERVENTION,2,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976302,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976302,C3_COMBINED_INTERVENTION,5,1,1,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1615379700"", ""new_item_id"": ""3613716226"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5199551"", ""payment_method_id"": ""paypal_5364164""}, ""kind"": ""missing_effect""}, {""actual"": {""item_id"": ""4127323219"", ""new_item_id"": ""3613716226"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W9389413"", ""payment_method_id"": ""paypal_5364164""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
15,976303,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""1615379700"", ""new_item_id"": ""8106223139"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5199551"", ""payment_method_id"": ""paypal_5364164""}, ""expected"": {""item_id"": ""1615379700"", ""new_item_id"": ""3613716226"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5199551"", ""payment_method_id"": ""paypal_5364164""}, ""kind"": ""wrong_parameter""}]",,
15,976303,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
15,976303,C3_COMBINED_INTERVENTION,3,1,1,0,saved,saved,0,1,0,1,[],,
15,976304,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976304,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976304,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
15,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
15,976305,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
15,976305,C3_COMBINED_INTERVENTION,2,1,1,0,saved,saved,0,1,0,1,[],,
